permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
11,-0.007259822,0.004628288,0.011539173,-0.026920393,0.175385071,-0.012768705,0.183125851,-0.072462684,-0.047534063,0.017361391,-0.031908146,-0.019799327,0.037699747,-0.15282923,0.128991501,0.034081754,0.11609962,0.122462106,-0.053011773,0.119792561,0.019279811,0.006486918,-0.084362409,0.044827777,0.08367834,-0.097597383,0.039520032,0.096263518,-0.024206506,-0.082178458,0.058185177,-0.014710123,-0.07097531,0.055521369,-0.048628672,0.076909373,-0.051257421,-0.037070007,0.059260079,-0.125846071,0.008691348,0.011109625,0.120687772,0.056388012,-0.077847557,0.261357871,-0.063765022,0.078504462,0.022129272,-0.089948198,-0.051235083,0.128975963,0.03299048,0.01666465,-0.039844062,0.019106181,0.041710884,0.11457369,0.005093149,0.122814153,0.007880899,-0.04342621,-0.005083817,0.0143641,-0.07729878,0.097824594,0.017630627,0.101446535,0.06802514,0.028514681,-0.071378997,0.003306374,-0.01180614,-0.05280168,0.275359028,-0.069249058,-0.033011623,-0.041492023,-0.125327439,0.064167331,0.076967167,-0.052552745,-0.047786467,-0.017650372,0.05540289,0.162224719,-0.005602577,0.147586465,-0.133056224,0.002399516,0.03843514,-0.130534649,0.188809611,0.018866985,-0.013588389,-0.040516986,-0.073327265,0.098509012,0.027114763,0.041650617,0.000613936,-0.037261734,0.012411732,0.080852228,0.151782848,0.050977441,-0.034029087,-0.005831482,0.034312869,-0.121081964,-0.093866255,-0.114305435,-0.002025997,0.001647434,-0.107450001,-0.032055011,0.065367613,0.000344773,0.043081998,0.040034298
12,0.100559624,-0.022241597,-0.060258567,-0.052081554,0.087814889,-0.015936274,0.092170086,-0.117995697,0.092158691,0.038114136,0.056752083,-0.017157103,0.108247093,0.00298497,0.108004692,0.040331906,0.094462341,0.18055275,-0.01496737,0.050718213,0.025438611,-0.041837096,0.056375914,0.082238634,-0.016014329,-0.053392163,0.158827585,-0.015810515,-0.028247712,0.005851164,0.068305052,-0.00905103,0.023434543,0.095858503,-0.020943055,-0.003189001,-0.070816873,-0.028631039,-0.010164199,-0.109419889,0.028224633,0.073990125,0.058922823,-0.001962404,0.010842564,0.084339701,-0.08045679,-0.094286459,-0.001361028,0.118041037,-0.014613754,0.103428761,0.013357402,0.044506944,-0.044438477,-0.021555119,0.090308486,0.116410044,0.063731181,-0.118820602,0.042288638,-0.001272495,0.01676217,-0.058119025,-0.044723888,0.137073539,0.010604702,0.063058592,0.030203377,-0.087210804,-0.086113913,0.043935094,0.131866135,-0.051150501,0.213796236,-0.031556914,0.09348835,-0.083338444,-0.149321596,0.007158355,0.088418847,0.060186234,0.037084251,0.091086177,0.030638304,0.045216323,-0.058782336,-0.086173246,0.020505317,0.036701968,-0.059389268,-0.062697407,0.116024094,0.105637647,0.006523607,-0.058177526,-0.063549769,0.071053027,-0.049082371,-0.015214016,-0.011572999,0.068650912,0.043998297,-0.060951694,0.098983369,0.054210026,-0.063346874,-0.046072366,0.082776186,-0.067352849,-0.036419411,-0.045925049,-0.010451915,0.055353914,-0.113874799,-0.052081053,0.000532166,-0.075705012,0.055509421,-0.077208191
13,-0.055713329,-0.028142684,0.122035784,-0.097832011,0.120671217,-0.05913418,0.094905411,-0.056959283,0.018187564,-0.012040565,-0.056011226,-0.011431969,0.039398031,-0.058493384,0.129048289,-0.072911112,0.033831462,0.112485181,-0.00676826,0.149756529,0.059890159,0.013218661,0.016250213,-0.081803727,0.042233496,-0.037314461,0.044680306,-0.007195168,-0.019637145,-0.032787778,0.00975368,-0.121585717,-0.067516113,0.05244478,0.060715854,0.088378364,0.010425029,0.020649161,0.029720947,0.008597298,-0.096165225,0.048773745,0.106222197,-0.025750605,0.04588403,0.011533002,-0.021708008,0.037070709,-0.003939301,-0.007798765,-0.014951678,0.139103448,0.050031868,0.098443911,-0.016480163,-0.01005451,0.051676443,0.039727787,-0.010654681,-0.005455968,-0.029083534,0.027987615,-0.01437271,-0.031864515,-0.06490945,0.032010115,0.035983554,0.008033297,-0.081018217,0.11133753,-0.103517009,-0.047845457,0.026163131,-0.035525302,0.241730943,-0.133518527,-0.050488049,-0.121437453,-0.121383898,0.002614473,0.101080783,0.038344472,0.009726744,0.135467554,0.092174577,0.005603539,-0.043765663,-0.057212605,-0.158215631,-0.090547915,-0.066518966,-0.028150332,0.154288194,0.040449511,0.127026004,0.034135425,0.009839634,0.110894663,-0.027803786,0.083430938,-0.074511973,0.072238512,-0.00657964,-0.010469776,-0.019570439,0.027816439,-0.067036788,0.041480504,-0.00107298,-0.016219766,0.013081188,-0.070150696,0.084080467,0.008637106,-0.096936292,0.02017678,-0.09604611,0.026294221,0.081698061,-0.035228009
14,-0.011907346,-0.058664488,-0.018549328,0.00208145,-0.006752575,-0.066735303,0.168405074,-0.011792523,0.047369079,0.028851931,0.001795568,0.015023955,0.093027767,-0.005906377,0.047751011,-0.041189537,0.044700622,0.004649912,0.04376076,0.063732446,-0.00098676,-0.060219136,-0.018864571,0.008218661,0.049255381,-0.049297515,-0.058891973,0.06226368,-0.027553569,-0.046835614,-0.004805694,0.081928583,-0.022520268,0.048620406,0.049789844,0.069562338,-0.077424024,-0.047289687,-0.056957653,-0.131525994,-0.040632292,-0.012869325,0.01720244,-0.07517817,-0.050138248,0.069945488,-0.123714292,-0.001139203,-0.002717261,0.00692056,0.024081984,0.027129052,-0.00471076,-0.053521564,-0.018718547,0.081354671,0.091488232,-0.057941817,0.053913261,-0.105476158,-0.03107062,0.037612624,0.020806332,0.033361635,0.022405845,0.005407096,0.026855727,0.003965459,-0.05039803,-0.05128039,-0.025087869,-0.030789996,0.063337283,-0.082005579,0.054562154,-0.001362469,-0.048758895,-0.042482185,-0.110230741,0.096034654,0.01570696,-0.033617242,0.038168968,0.0849505,0.070417385,0.114010985,-0.002606011,0.040667745,-0.0631849,0.036185928,-0.059748464,0.067163477,0.094996622,0.074530593,0.048768314,0.003165655,0.011379987,0.097246949,0.004380304,0.072983412,-0.035282422,0.029630059,-0.021157789,0.043970653,0.134159754,-0.017824558,0.02692036,-0.118856028,-0.056094612,-0.02819726,-0.049913699,-0.070830966,-0.001684004,0.001967668,-0.013293433,-0.133401448,-0.049811244,-0.118452155,-0.012892336,-0.133933158
15,0.001580937,0.024271546,0.018602842,-0.05691222,0.056435261,-0.069417958,0.161899788,-0.00993625,0.127400382,0.044928417,-0.054077389,0.017488373,-0.003588682,0.038871117,0.041098016,-0.026516505,0.069317068,0.106375827,0.014543675,0.036611624,0.015067829,-0.0314963,0.008430612,0.020906898,0.064338301,-0.032565514,0.007624463,-0.089293235,-0.016493523,0.000528454,0.06289783,-0.019675559,0.100093023,0.137579421,0.046149256,0.186041475,-0.045384074,0.014331707,0.10975394,-0.127289977,0.002643575,0.05826078,0.039302223,-0.013126434,-0.082367693,0.194319181,-0.029593208,-0.08004171,-0.014130513,-0.044236522,0.007618776,0.075374644,-0.003249258,0.03682467,0.020108868,0.090249048,-0.006909425,0.03799052,-0.064444145,0.066707293,-0.042761973,0.012348845,0.039894911,-0.027014511,-0.061651952,0.042968844,0.067400523,0.008478721,-0.023833683,0.003578257,-0.103623589,-0.023738875,-0.033561223,0.009308635,0.067039209,-0.171419162,0.053692492,-0.038011388,-0.072499774,0.122320539,-0.048234522,0.013063715,-0.029732945,0.067743572,-0.00892875,0.107424193,-0.019380127,-0.050365727,-0.176200607,-0.004132703,-0.04939983,-0.041833841,0.094735966,0.040890411,-0.042660756,-0.047992306,-0.075495261,0.061600747,-0.048797069,-0.10355661,-0.048115316,0.027598306,0.003385104,0.090302879,0.060282786,0.1131328,0.002520435,-0.002604255,-0.05499479,-0.057612427,-0.019086297,-0.146517534,-0.0543059,0.043198851,-0.03970319,-0.097179768,-0.069457667,-0.005042797,0.095053658,0.017887418
16,-0.075704143,-0.074836227,0.045494271,-0.031570505,0.027716463,-0.125537507,0.121769589,0.058451534,-0.014723236,0.002185232,-0.028799901,-0.010010582,0.060593892,-0.067220685,-0.090910182,0.013531269,0.196813166,-0.002036785,-0.006778908,0.098818702,-0.064522939,-0.067685531,-0.081244134,0.001742903,0.01147151,-0.068497522,0.046666785,-0.061563056,-0.056745483,-0.050833986,0.103766617,-0.113840828,-0.084542276,0.151592373,-0.015897154,0.114915147,-0.026508455,0.03359006,-0.0401263,-0.126892768,-0.126011634,-0.049217695,0.057607122,0.074900621,-0.023450767,0.093759495,-0.021082676,-0.069654307,-0.055412111,0.016103434,-0.095799343,0.016474748,-0.066566405,0.010497793,-0.015921452,0.058103674,0.084115047,0.010883812,-0.018868611,0.098237683,-0.066095226,0.02972577,-0.045296101,-0.089771486,-0.006745623,0.188570861,0.042979132,0.199555788,-0.005432888,0.069152595,0.049399061,0.103452877,0.013256863,0.062252007,0.161143985,-0.049530639,0.010063872,-0.025489216,-0.056841982,0.021223609,0.102973084,0.056711844,-0.08399362,0.015075354,0.093758295,0.068724811,0.066411238,-0.019060739,-0.1443893,0.035478468,-0.008050039,-0.045663308,0.063254433,0.008478091,0.011914328,0.004860766,-0.073573628,0.069252104,0.026240762,0.032527901,-0.120598184,0.050723961,0.085801876,0.102513541,0.103283425,0.072207531,0.014818455,0.027146884,-0.003200073,-0.13155227,-0.013017033,-0.024530256,0.039086769,0.073262308,-0.070477602,-0.026667961,0.023651582,-0.080069818,0.039523579,-0.059312995
17,0.079509536,-0.063785125,0.068848582,-0.036942292,0.084622644,-0.069079588,0.141472483,-0.164388994,0.009368744,-0.003656829,-0.030680659,-0.016054328,0.028484557,-0.015441342,-0.032116687,0.033661574,0.181829482,0.106558785,0.018782518,0.085291363,0.0438759,-0.054611844,-0.041882096,0.095936107,0.074234176,-0.086509013,0.060953635,0.041171612,0.027280922,-0.037915797,0.057077187,0.008384277,0.011551225,0.054633652,0.054898677,0.211544162,-0.069470149,-0.036005044,0.024981786,-0.041337325,-0.095812122,-0.006592819,0.099112701,-0.043510699,0.040925521,0.046402219,-0.044502135,-0.004596092,0.022862863,-0.006264904,-0.00159797,0.07665989,-0.059998438,0.092501598,-0.01004615,0.082449862,0.225537409,0.036340591,0.034584067,-0.087948767,-0.054596182,-0.010180611,0.017508184,0.079235519,-0.016899044,0.203712209,0.014857866,0.025235981,-0.048853989,0.028460441,0.042692887,0.084695962,0.008246007,0.111994805,0.22728665,-0.137038803,-0.058549416,0.043938873,-0.102825842,-0.017742108,0.126612098,-0.033051841,-0.064699876,0.043483889,0.022629843,0.051319838,0.013916728,0.000950887,-0.027548182,-0.00372518,-0.026837923,-0.019916958,0.114251478,0.030691928,0.034984553,0.044540063,-0.051857601,0.082676759,-0.048757427,0.045299368,0.044755697,-0.041878278,0.161660604,0.025958246,0.113183108,0.038673202,0.05447756,0.085984639,-0.063946964,-0.154778537,-0.147192573,-0.093237728,0.041690714,-0.022090977,-0.178003279,-0.111633079,-0.0221053,0.05087862,0.029855938,-0.024538326
18,0.017388466,-0.016834864,-0.006530598,-0.02288583,0.054106801,0.069890952,0.008380838,-0.005097842,0.065908097,0.072174472,0.009712826,0.020471883,-0.008225049,-0.130549511,0.127128342,0.021406656,0.103233403,0.090332494,0.090481125,0.083212907,0.036213286,-0.088788055,-0.094922763,-0.036906063,-0.036963583,-0.045236713,0.021062721,-0.007060523,0.01096674,-0.016931657,0.058271905,0.005014766,-0.040987374,0.12278355,-0.015045223,0.150327419,-0.081204682,0.013781668,0.022454823,-0.051673449,-0.005661472,0.009703573,0.032802944,-0.036468215,-0.079859116,-0.007008869,-0.121213466,-0.077495586,-4.3966E-06,-0.062078777,0.014061431,0.044021336,-0.078677806,-0.020837698,-0.005924255,-0.041980144,0.043484442,0.037821459,-0.046349841,-0.035174103,0.041534409,-0.059515723,0.020486969,-0.058797788,-0.076210028,0.07119185,0.034282698,0.021683722,-0.059121515,-0.012340267,-0.098826376,0.019085329,0.018855172,-0.061894964,0.172702251,-0.061601031,-0.029339432,-0.067085877,-0.145204244,-0.054028378,0.040201483,0.005184709,0.066762667,0.077282727,0.061447702,0.100301102,0.107788374,-0.095808471,-0.071212798,-0.021924473,0.051719907,-0.017744508,0.061459207,-0.005984391,-0.075504581,0.045505717,-0.094016935,0.061596527,-0.003170384,-0.069174064,0.111921989,-0.117588297,0.075888146,0.047496355,0.078604288,0.101353285,-0.070710585,-0.020421102,-3.04442E-05,-0.02376179,0.039243446,-0.085741431,0.018981053,-0.042175992,-0.031423435,0.007943352,-0.024487114,-0.038457504,0.185567476,-0.099523107
19,-0.013305465,-0.100626751,0.005820498,-0.041548355,0.090868527,-0.028139488,0.102232098,-0.092601178,-0.028826531,-0.035290599,-0.035644968,-0.053600699,-0.017758905,0.018554495,0.081644788,0.028917621,0.200784642,0.173785922,0.198741016,0.002332526,0.006865717,0.040770054,-0.079156051,-0.066909084,-0.018611702,-0.018116395,0.066714045,-0.043102655,0.094761512,-0.070853274,0.04136869,-0.022981808,-0.060781699,0.154539475,-0.142177314,0.096955283,0.056763712,0.024269794,-0.0059334,-0.058579601,-0.110438635,0.043862519,0.098150075,0.018142787,0.059065107,0.069937001,-0.118444561,-0.035674857,-0.081583177,0.049924908,-0.114441858,0.107059561,-0.052604203,0.057015965,-0.030965089,0.046642683,0.069066081,0.119732256,0.095061254,0.041429589,-0.000481395,-0.0430841,0.012429303,-0.081343397,-0.016386947,0.194430147,0.03012039,0.132641462,0.032056955,-0.041045731,-0.014027283,0.036089073,-0.066381908,-0.005367541,0.23794011,-0.107762276,-0.002691301,-0.004369623,-0.07488908,0.018808532,-0.005489367,-0.054453841,-0.070473319,0.037259409,0.038832559,0.106680743,-0.021055331,-0.067746805,-0.091463307,-0.053494273,-0.078001705,0.071144843,0.017713464,-0.076765954,0.054051225,0.001315524,-0.11353026,0.100418866,-0.050443233,-0.044630949,-0.017737518,-0.006205902,0.049269539,0.039563476,0.029679171,-0.056663162,0.098046703,-0.056510563,0.011003431,-0.030172763,0.023363051,-0.0895016,0.039937205,0.011454034,-0.084930714,-0.082225629,0.041006918,-0.021363459,0.079961603,0.123737892
20,-0.015549278,-0.019868732,0.102202044,-0.024955638,0.053562835,0.039653794,0.063152977,0.015199781,-0.026264176,0.143276662,-0.028985695,0.026854076,0.088126615,-0.041619129,-0.014415897,-0.036989499,0.090468199,0.143539951,0.020711292,0.197406554,-0.057869562,-0.072554264,0.02114649,-0.00845548,-0.043518298,-0.056294103,0.165221345,0.048484172,0.020417325,-0.162380348,0.008210303,-0.024069307,-0.035098917,0.080897964,0.009627772,0.109818974,-0.030700397,0.054100236,0.013512432,-0.083364519,-0.088328825,0.027768848,0.056836067,0.037270503,-0.052695648,0.105308348,-0.082072285,-0.06082102,0.056359343,-0.009732489,-0.140678593,0.068207814,-0.001484267,0.111717685,-0.081744385,0.021577366,0.051261497,0.140731678,0.031450086,0.000909663,-0.025040037,0.053369377,0.050605971,-0.002082573,-0.046907226,0.099417538,0.066782019,0.085265085,-0.017556578,0.040167584,-0.135677552,-0.04747196,-0.031325641,-0.080738864,0.131718315,-0.042666013,0.014189923,-0.079213992,-0.074702389,-0.07864644,0.000659006,0.004348962,-0.138854419,0.068773089,-0.007868318,0.212960858,0.013655811,-0.022682601,-0.033679802,0.038586598,0.003207137,-0.052081871,-0.00890659,0.145676116,0.102039953,0.206667877,-0.032322641,0.060302508,-0.025700623,-0.031033481,0.116103912,-0.028690303,0.125241835,0.038937934,0.148112288,-0.040242452,-0.064064366,0.059879266,-0.023682221,-0.126790698,-0.046917433,-0.144469981,-0.007238125,0.063190865,-0.163971611,-0.145015869,-0.09128934,-0.08667127,-0.006655651,-0.007780443
21,-0.146613452,0.021695683,0.08011705,0.054763618,0.064011116,0.09744014,0.108557116,-0.073807491,-0.085791675,0.039193264,0.07359585,0.004882327,0.018793455,-0.046741352,-0.016189941,-0.023505804,0.052665159,0.086953889,0.085779041,0.108266922,0.080175515,0.020462366,-0.013755101,-0.040131607,-0.067149316,-0.021677659,0.016906048,0.048647983,-0.04046266,-0.083151305,0.073941278,-0.004684447,-0.059611578,0.061596443,0.036048769,0.113432504,-0.050127533,-0.031145652,0.146687024,-0.028901133,0.040697152,0.012841036,0.120688545,-0.026991352,0.063146178,0.052474386,-0.000197031,-0.050647464,0.10013978,-0.034268335,-0.053227155,-0.080090928,0.01057638,-0.009527385,0.00429407,0.118979608,-0.03032172,-0.002152808,0.010399802,0.064005734,-0.063663863,0.067375546,-0.005264974,-0.035284329,0.050518393,0.000669991,0.004849839,-0.004421932,-0.038952903,0.007854249,-0.087796907,0.08279859,0.024793274,-0.053373166,0.097676477,-0.027566508,-0.093561801,0.043594508,-0.037948359,-0.068676821,-0.043498966,0.070994395,-0.000983465,0.069827715,-0.064951362,0.048330296,-0.036471142,-0.065848741,-0.122475659,0.023347344,0.019948785,-0.060470965,0.091686929,0.092061281,-0.043969313,-0.01755797,0.004163618,0.11880253,0.013185296,-0.03577765,0.027461965,-0.077153339,0.052271582,-0.017582669,-0.004812734,0.011469221,-0.013435101,0.021513833,0.066042226,-0.040075688,0.122347826,-0.10887756,0.096068722,0.119327474,-0.013644655,-0.056284568,-0.043426852,-0.115417373,-0.011683408,0.011286532
22,-0.017697424,0.008300736,0.130777864,-0.075719312,0.097905124,-0.117983428,-0.059489079,-0.086125271,-0.029024987,0.150283345,0.097490751,0.019272005,0.000814868,-0.070897705,0.054005894,0.057421406,-0.003042076,0.10790945,0.086620982,0.159409035,0.045247187,-0.001894642,0.025424754,0.005384772,0.130693706,-0.133971177,0.166810635,0.008242891,0.050404499,-0.076941133,0.055360772,-0.017338285,0.056929156,0.04212063,-0.032525848,0.054119875,-0.011585735,-0.015982458,0.079181306,0.06519865,-0.095605585,0.053746743,0.132751257,0.043845882,-0.092698657,0.039072933,-0.109524378,0.059415026,0.033686563,-0.113837417,-0.004698984,-0.019704562,-0.001485558,0.020236059,-0.020480437,0.081405204,0.1837139,0.038906655,0.028277533,0.035679695,-0.039584469,0.067915362,-0.13248313,-0.111715643,0.078913155,0.233796875,0.071696946,0.070476219,0.011368314,0.025063945,-0.07060082,-0.040688496,0.015199091,0.086225857,0.245298195,-0.007984079,-0.093324308,-0.031142758,-0.135955088,0.035949793,0.059744165,-0.009746555,-0.049408694,-0.030227921,-0.000752651,0.180045278,-0.099191404,0.030196641,-0.083854325,-0.076354088,0.01040983,-0.133439126,0.093151915,0.011746488,0.025288117,0.086153071,-0.087189529,0.066754765,-0.047061398,0.015245268,-0.027335939,0.009463445,0.110217383,0.049286301,0.057104656,0.088844647,0.012408486,0.061328392,-0.076356134,-0.051851458,-0.086731746,-0.062363893,0.051794749,-0.019929577,-0.100768929,-0.132230354,-0.051858873,0.013650904,-0.060068406,-0.039382278
23,-0.035371272,-0.011983338,0.05773596,-0.102882312,0.097288073,-0.094871011,0.166427182,0.012973159,0.050770217,0.102506061,0.08470056,0.090353362,0.04995544,0.000414886,-0.031344842,0.025926827,0.089282596,-0.01371614,0.101079782,0.046911709,0.095093132,-0.030487656,0.090310249,-0.016468277,-0.024261952,0.120563417,-0.019328019,0.171682154,-0.022804626,-0.126168642,0.014781254,-0.014171986,0.01143484,0.157379178,0.026742394,0.098934012,-0.054464018,0.063157959,0.04510356,-0.025042872,-0.086321288,0.002621401,0.137696709,0.018235228,0.049951003,0.083422662,-0.000792423,-0.008623169,0.037456176,0.029701584,0.060127913,0.137166012,-0.044017429,0.074914273,-0.063053583,0.054724843,-0.022549118,-0.039286997,-0.016598538,0.000630193,0.045977381,-0.022851961,0.027720451,-0.058158979,-0.010539365,0.117443335,0.031413722,-0.076040211,0.037697579,-0.002189169,-0.046230955,0.041303079,-0.044193098,-0.070654795,0.077856765,0.014714734,-0.059895086,0.006764545,0.048915195,-0.052915296,0.058396428,-0.039419632,-0.092772243,0.097518381,0.011072269,0.170707515,-0.028988547,-0.083567497,-0.020665814,0.020660063,-0.085590419,-0.111871275,0.153054923,-0.004044676,0.00447057,-0.081457126,-0.053628144,0.228197126,-0.062110962,-0.01519112,0.038441738,-0.035562516,0.055810501,-0.05298639,0.168237062,0.016330611,0.077574746,0.019070157,0.038816806,0.049198576,-0.021768898,-0.103547237,-0.021348563,-0.023906768,-0.053295045,-0.051859393,-0.051306936,-0.083225416,0.102252022,-0.043720062
24,-0.000793846,-0.019125271,0.071169868,-0.033927907,0.017614703,-0.008911733,0.13076823,-0.026793624,0.046664936,0.017245435,-0.048811405,-0.013862998,0.0685238,-0.03722919,0.018252886,-0.099944246,0.026897418,0.289174928,-0.091467765,0.034986606,0.046461408,0.057417501,0.022864467,0.070072883,0.048540449,-0.042962573,0.038878017,0.10755185,-0.026980058,-0.171955439,-0.09420572,-0.024319363,0.015140568,0.186420384,0.063359751,0.017124831,-0.032793571,-0.108573134,0.190992514,-0.098483158,-0.025673569,0.050746872,0.136968449,0.021342697,0.017837738,0.027442655,-0.095930264,-0.065205979,0.043606917,-0.04174453,-0.171316042,0.159813502,0.028328659,-0.023978396,-0.007796459,-0.089708502,0.060937467,-0.060811662,-0.017086057,-0.028260542,0.059678543,0.005632287,-0.048629448,-0.060769358,0.027263569,0.078297651,-0.024758332,0.17812859,-0.102520554,-0.040471434,0.054463182,0.008462723,0.081684016,-0.022386436,0.16927151,-0.087807088,0.125363987,-0.046237659,-0.091843258,-0.028687413,0.018249239,0.021494703,-0.017664174,-0.019920779,-0.033881662,0.105282164,-0.030391399,-0.013530248,-0.077270573,-0.012595958,-0.069413764,-0.07899516,0.02998208,-0.015264731,-0.001547648,-0.015006213,-0.089127104,0.030223405,-0.107506304,-0.035958756,-0.042797325,0.03554756,0.022699661,-0.001047407,0.166964318,0.039031668,0.06238043,0.012483116,0.00655097,-0.109443184,-0.081115046,-0.16930465,-0.116243398,0.065656391,-0.165153136,-0.032096453,-0.153484807,-0.070166882,-0.042889134,-0.05914253
25,-0.000479929,0.022537706,0.06163049,-0.078538906,0.016839763,-0.044237078,0.044223782,-0.068154184,-0.043371428,-0.015754422,-0.068224474,-0.061197783,-0.043450503,-0.079782376,0.080188865,-0.016756978,0.169499416,0.060131113,0.009041192,-0.038859106,0.061421457,0.123620979,0.006462226,0.173610491,0.075955199,-0.057501966,0.119127053,-0.118613451,-0.084788983,-0.014941854,0.044129181,0.056290704,0.004300811,0.058104812,0.021640442,0.009673751,0.007165937,-0.022012548,0.072756349,-0.00818189,-0.066698334,0.056423658,0.028968913,0.004960919,-0.020450746,-0.098556124,-0.041915305,0.015350268,0.006324173,-0.018924618,-0.067183221,0.007077406,0.060475391,0.077378112,0.039702537,0.133332393,0.095563818,0.078127934,0.055347232,-0.033799999,0.119849085,-0.036213507,0.047233814,-0.045454946,0.035980125,0.075583723,-0.033574072,0.131809504,0.007671041,-0.017226805,-0.095259301,0.029637711,0.008803356,-0.009324585,0.153994749,0.029013256,-0.044399595,0.006122122,-0.147085283,0.05650302,0.062364942,0.031692594,-0.003769144,0.083659668,-0.084251886,-0.042291281,0.014368853,-0.018827534,0.011686268,-0.008379591,-0.046369031,-0.028593955,0.060178597,-0.104914764,0.101517759,0.043647039,0.06610701,0.118990695,-0.006688762,-0.055952095,0.06782935,-0.10441187,0.048319808,-0.140489689,0.084156984,-0.035424052,0.076274802,0.00793186,0.052875464,-0.133829495,-0.012197134,-0.00154953,-0.032696477,0.118568101,-0.042523024,0.014434475,0.017616484,0.017691275,0.060415309,0.021834512
26,0.003823604,0.120444959,0.064676445,0.014985266,-0.053612702,-0.100858218,0.023456828,-0.026277535,0.076579251,-0.033662332,0.012894873,-0.096993293,-0.005375724,-0.0479557,0.050018773,-0.057992052,-0.008325417,-0.040236658,-0.033847567,-0.04808983,-0.002514663,0.019302621,0.024293185,0.072610396,-0.016383938,-0.020096158,0.100263977,-0.02683329,-0.017255984,-0.004207371,-0.027276727,-0.034393377,0.023391799,-0.038430001,-0.078892136,0.008186529,-0.063876252,0.032456415,0.020354048,-0.014225817,-0.023258748,-0.00383452,0.017143953,-0.071629767,0.036418394,0.092818267,-0.014820563,-0.032758818,0.02975504,-0.035737462,0.02122224,-0.061848866,-0.023258098,-0.002612201,0.100624791,0.031496882,0.004781712,-0.019065339,0.081796198,0.037648753,0.000407278,-0.076880759,-0.041956308,0.052228299,-0.049649918,0.074623299,0.002450879,0.065989695,0.125023565,-0.024772654,-0.07422758,-0.014679671,0.031443578,0.030795136,0.066835886,-0.016524597,-0.07136473,0.042118077,-0.052695629,0.023798843,0.090756056,0.041105916,0.025493013,-0.003989908,0.061574141,0.060737472,0.024547524,0.010681648,-0.019120959,0.001953354,0.016664272,-0.136975501,0.037995515,0.056739859,-0.062858171,-0.050794438,-0.058811119,0.03568258,-0.011242558,0.060148175,0.020271922,-0.016077161,-0.000879806,0.004862837,0.062843352,-0.090700078,0.022453514,0.000342325,0.022050982,-0.066719851,0.001630496,0.010357208,0.026779936,-0.006126836,-0.013898657,0.007276954,0.004945886,-0.071882227,0.115414032,0.003281639
